,uniq_id,mu0,mu1,rew_max0,rew_max1,angle,target_dot,rew,participant,session_within_participant,session,angle_diff,prior_angle_diff,angle_keep,target_change,prior_rew,color_arm0,alpha,gamma,beta,init_q,q0,q1,lik0,lik1,max_lik,prior_max_lik,target_lik,prior_target_lik
2,01062xxAffd,290.0,180.0,8.612483506415023,3.344446285885222,179.01253892779926,1,3,2,5,21,0.9874610722007446,33.12195250187011,1.0,0.0,4,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,3.0,0.1775427051188506,0.8224572948811493,0.8224572948811493,0.725836948987197,0.8224572948811493,0.725836948987197
3,01065xxLj90,290.0,210.0,9.733537869374969,3.217326355212004,201.8915503193463,1,3,2,5,21,8.108449680653706,0.9874610722007446,1.0,0.0,3,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,3.0,0.274163051012803,0.725836948987197,0.725836948987197,0.8224572948811493,0.725836948987197,0.8224572948811493
4,01056xxZjQa,290.0,120.0,7.336810374119809,1.293599874940969,111.5244578578275,1,1,2,5,21,8.4755421421725,8.108449680653706,1.0,0.0,3,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,1.0,0.274163051012803,0.725836948987197,0.725836948987197,0.725836948987197,0.725836948987197,0.725836948987197
5,01065xxLj90,290.0,210.0,2.7499524656848937,2.327960169054092,285.2844719553325,0,3,2,5,21,4.715528044667508,8.4755421421725,1.0,1.0,1,0,1.0,1.0,0.5594829926377737,1.2598177100079957,3.0,1.2598177100079957,0.5362770404143713,0.4637229595856287,0.5362770404143713,0.725836948987197,0.5362770404143713,0.725836948987197
6,00309xxiiE6,80.0,210.0,1.0,1.0,80.96350003299509,0,1,2,5,21,0.9635000329950856,4.715528044667508,1.0,0.0,3,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.0,1.2598177100079957,0.725836948987197,0.274163051012803,0.725836948987197,0.5362770404143713,0.725836948987197,0.5362770404143713
7,00097xx5haB,20.0,250.0,5.545875932991613,1.131834611520691,248.16418203356093,1,1,2,5,21,1.835817966439066,0.9635000329950856,0.0,1.0,1,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,1.0,0.4637229595856287,0.5362770404143713,0.5362770404143713,0.725836948987197,0.5362770404143713,0.725836948987197
8,00103xxygBX,20.0,310.0,7.923254089363683,2.6413793042514984,50.58626153023937,0,4,2,5,21,30.58626153023937,1.835817966439066,1.0,1.0,1,0,1.0,1.0,0.5594829926377737,1.2598177100079957,4.0,1.2598177100079957,0.5362770404143713,0.4637229595856287,0.5362770404143713,0.5362770404143713,0.5362770404143713,0.5362770404143713
9,00175xx40GC,40.0,310.0,10.0,7.462199032899621,71.52478267099184,0,5,2,5,21,31.52478267099184,30.58626153023937,1.0,0.0,4,0,1.0,1.0,0.5594829926377737,1.2598177100079957,5.0,1.2598177100079957,0.8224572948811493,0.1775427051188506,0.8224572948811493,0.5362770404143713,0.8224572948811493,0.5362770404143713
10,00139xx4f5v,30.0,310.0,6.835642605274103,5.498433177475707,43.29803560195435,0,6,2,5,21,13.298035601954354,31.52478267099184,1.0,0.0,5,0,1.0,1.0,0.5594829926377737,1.2598177100079957,6.0,1.2598177100079957,0.8901787636284778,0.1098212363715221,0.8901787636284778,0.8224572948811493,0.8901787636284778,0.8224572948811493
11,00895xxEatI,240.0,310.0,7.924292449156841,7.131008068786623,251.5489686373362,0,7,2,5,21,11.548968637336202,13.298035601954354,1.0,0.0,6,0,1.0,1.0,0.5594829926377737,1.2598177100079957,7.0,1.2598177100079957,0.9341373132799446,0.0658626867200553,0.9341373132799446,0.8901787636284778,0.9341373132799446,0.8901787636284778
12,00247xxZRIJ,60.0,310.0,4.015871350294446,3.035515721005657,82.36663619319435,0,3,2,5,21,22.36663619319436,11.548968637336202,1.0,0.0,7,0,1.0,1.0,0.5594829926377737,1.2598177100079957,3.0,1.2598177100079957,0.961266036024378,0.038733963975622,0.961266036024378,0.9341373132799446,0.961266036024378,0.9341373132799446
13,00715xxo6Ha,190.0,310.0,6.871132675053099,5.031204786559023,320.8147918108529,1,5,2,5,21,10.81479181085291,22.36663619319436,1.0,1.0,3,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,5.0,0.725836948987197,0.274163051012803,0.725836948987197,0.961266036024378,0.274163051012803,0.961266036024378
14,00719xxuiZb,190.0,350.0,1.9667371200335195,1.6398127632558248,359.03767008968566,1,2,2,5,21,9.037670089685662,10.81479181085291,1.0,0.0,5,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,2.0,0.1098212363715221,0.8901787636284778,0.8901787636284778,0.725836948987197,0.8901787636284778,0.274163051012803
15,00695xx546L,190.0,110.0,6.827682215605483,1.0,84.64703444766977,1,1,2,5,21,25.352965552330232,9.037670089685662,1.0,0.0,2,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,1.0,0.3979247782077792,0.6020752217922207,0.6020752217922207,0.8901787636284778,0.6020752217922207,0.8901787636284778
16,00210xxuH1S,50.0,300.0,6.014040651223137,3.0432628355542946,67.77608210712123,0,5,2,5,21,17.776082107121226,25.352965552330232,0.0,1.0,1,0,1.0,1.0,0.5594829926377737,1.2598177100079957,5.0,1.2598177100079957,0.5362770404143713,0.4637229595856287,0.5362770404143713,0.6020752217922207,0.5362770404143713,0.6020752217922207
17,00979xxLCTR,270.0,70.0,1.8700495002169089,4.111526547691891,279.1762785143012,0,2,2,5,21,9.176278514301202,17.776082107121226,0.0,0.0,5,0,1.0,1.0,0.5594829926377737,1.2598177100079957,2.0,1.2598177100079957,0.8901787636284778,0.1098212363715221,0.8901787636284778,0.5362770404143713,0.8901787636284778,0.5362770404143713
